id, age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country,target
10342,23, Private,154210, Some-college,10, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,14, Puerto-Rico,0
11150,42, Private,94600, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States,0
14694,30, Private,210851, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
14610,48, Federal-gov,110457, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
181,44, Local-gov,181344, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,38, United-States,0
14187,25, Private,257562, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,0
4635,41, Private,282948, Some-college,10, Married-civ-spouse, Tech-support, Husband, Black, Male,3137,0,40, United-States,0
2309,53, Private,149784, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,0
22126,40, Private,55508, 7th-8th,4, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States,0
13490,42, Federal-gov,65950, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
18261,42, Private,223934, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
19395,58, Local-gov,318537, 12th,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
1132,34, ?,181934, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,0
4886,45, Self-emp-inc,142719, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
4102,57, Private,188330, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,78, United-States,0
6666,39, Local-gov,177907, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States,1
21859,36, Private,181705, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
9433,64, Private,66634, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
17363,30, Private,103642, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
19827,21, Private,82497, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
5153,27, Private,167336, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States,0
17252,34, Private,227282, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
18872,52, Private,144361, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States,0
1804,38, Self-emp-inc,112847, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
8372,43, Private,194773, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,1
8559,28, Private,142712, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
19748,90, Private,226968, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
3911,48, Private,185039, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States,1
5069,32, Local-gov,255004, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
22307,53, Private,304353, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States,0
10621,37, Private,359591, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
10970,29, Private,179008, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States,0
10486,18, ?,255282, 11th,7, Never-married, ?, Own-child, Black, Male,0,1602,48, United-States,0
9557,44, Private,223308, Masters,14, Separated, Sales, Unmarried, White, Female,0,0,48, United-States,0
10630,33, Local-gov,120508, Bachelors,13, Divorced, Protective-serv, Unmarried, White, Female,0,0,60, Germany,0
13557,32, ?,227160, Some-college,10, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States,1
13370,20, Private,105686, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
7826,70, Private,220589, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,12, United-States,1
8997,23, ?,145964, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,0
15332,62, Private,103344, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Male,10520,0,50, United-States,0
16773,39, Private,108069, Some-college,10, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States,0
17840,38, Private,279315, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States,0
16152,46, ?,202560, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States,0
12013,32, Federal-gov,164707, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
18443,35, Private,140474, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
13408,33, Self-emp-not-inc,155151, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1740,50, United-States,1
16865,42, Private,54202, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,10520,0,50, United-States,0
2911,28, Private,159001, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,1
21128,25, Private,209286, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
21551,24, Private,136310, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
3486,55, Private,349304, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
19276,64, Private,102041, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
16410,45, Self-emp-not-inc,33234, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
7681,23, Private,435604, Assoc-voc,11, Separated, Exec-managerial, Own-child, White, Female,0,0,40, United-States,1
11449,41, Private,120277, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
19914,35, Private,134367, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
6755,63, Private,133144, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,2580,0,20, United-States,0
2401,32, State-gov,117927, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
12890,33, Private,164190, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,0
274,27, Local-gov,209109, Masters,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,0
17797,37, Private,125167, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
6942,46, Federal-gov,39606, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England,0
13574,35, Private,234962, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Mexico,0
680,58, Self-emp-not-inc,204021, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
15437,30, Private,186932, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,75, United-States,1
8745,22, Local-gov,134181, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,50, United-States,0
7133,20, Private,362999, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,1
12988,19, Private,184207, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,1
179,18, Private,183930, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States,0
10570,40, Local-gov,243580, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,0
12689,37, Private,105813, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States,0
14555,59, Private,70720, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,55, United-States,0
1396,42, Private,230624, 10th,6, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States,0
656,29, State-gov,71592, Some-college,10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines,0
8323,20, ?,124954, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,30, United-States,0
5794,43, Local-gov,233865, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
22133,30, Federal-gov,266463, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
5958,31, Private,106753, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States,0
11914,37, Private,167415, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
9331,26, Private,55860, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,1
9367,19, Private,158343, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,40, ?,0
13764,51, Self-emp-not-inc,136322, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1579,40, United-States,1
7621,25, Private,151810, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,28, United-States,0
5330,45, Local-gov,37306, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0
2414,50, Private,181139, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
3926,45, Self-emp-inc,145697, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,0
14914,61, Private,339358, 5th-6th,3, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,45, Mexico,0
8838,35, State-gov,150488, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
12438,21, Private,166517, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
14874,43, Private,284403, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States,0
2544,54, Private,175912, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Male,914,0,40, United-States,0
15123,57, Self-emp-not-inc,177271, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,1
6397,20, Private,117767, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
1145,56, Self-emp-not-inc,200235, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0
5473,23, Private,319842, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
20355,21, State-gov,184678, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States,1
19481,46, Local-gov,165484, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States,1
1995,30, Private,204704, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,0
3490,36, Private,163396, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,0
13501,59, Private,159048, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,1
9945,33, Private,198452, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States,0
11510,74, Private,183701, 10th,6, Widowed, Other-service, Not-in-family, Black, Female,0,0,6, United-States,0
5040,44, Federal-gov,44822, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
5670,30, Private,220148, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,50, United-States,1
3262,26, Private,108658, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,1
21404,35, Private,187711, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
20250,80, Private,252466, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States,1
21647,46, Private,125492, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0
18277,50, Private,173630, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States,1
17927,35, Private,36989, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
4291,49, Self-emp-not-inc,200471, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
21372,30, Private,207668, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, Hungary,0
11731,30, Private,447739, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0
452,45, Self-emp-inc,197332, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
11964,24, Private,325744, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,1
9571,22, Private,211968, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
13101,50, Private,274528, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
19199,40, Private,145160, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
3132,25, ?,237865, Some-college,10, Never-married, ?, Own-child, Black, Male,0,0,40, ?,0
11680,32, Private,113688, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
1737,26, Private,294493, Bachelors,13, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,1
2749,32, Private,281437, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,0
9752,44, Private,307468, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,29, United-States,0
6542,55, Private,177484, 11th,7, Married-civ-spouse, Other-service, Husband, Black, Male,0,1672,40, United-States,0
18519,19, Private,372483, Some-college,10, Never-married, Other-service, Other-relative, Black, Male,0,0,35, United-States,0
1187,59, Federal-gov,43280, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States,0
3532,32, ?,282622, HS-grad,9, Divorced, ?, Unmarried, White, Female,0,0,28, United-States,1
18993,25, ?,39901, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States,0
15838,47, Private,343579, 1st-4th,2, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,12, Mexico,0
11760,56, Private,367200, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States,1
3776,20, ?,29810, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,1
5845,21, Private,186849, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
1831,21, State-gov,142766, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,0
15646,33, Private,172498, Some-college,10, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,1
6912,65, Self-emp-not-inc,223580, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6514,0,40, United-States,0
15442,67, Self-emp-not-inc,268514, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
11215,20, Private,194891, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
5905,34, Private,103596, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
